/people/appointed_role/appointment./people/appointment/appointed_by	[-1.3485088021750156e-05, -0.001315371606698555, 9.876292462739083e-10, 0.018957468540384294, 0.00012312598369393953, -0.18934172901427096, -0.1893538718519484, -0.0001244789798459272, 0.01634031253535946, -1.3616712512814548e-05, -0.18802488352535754, 0.18934160695692523, 1.3627085776644151e-05, 1.349365932371838e-05, -0.017642087549818403, -0.018956096684661878, 0.00011097376971345542, -8.2999623926928e-12, 0.20568179663022435, 0.00012459029959645268, -0.0014263663108086788, 0.00012447979305841553, 0.2055439441477924, 0.0014398610574325955, -1.36175175990944e-05, 0.1893279894384846, 0.01776654542913449, 0.0013155040344469688, -0.0013153820703017058, -0.18790309790709497, -0.0013140301512950651, 0.0013155040354533784, -1.3495643810447464e-05, -0.018971065222979783, 0.017640714615192076, 0.017628460374700956, 0.0013152610080609767, 0.17169816767157858, 0.01764343937671765, 0.001315493571754693, -0.0013153820693655824, -0.0013152591240692547, -0.00012312689666504485, 0.016451163359864348, -1.0464522740782714e-08, -0.0013017644521912276, -1.3414544752156833e-06, -1.3624720382584023e-06, -0.0011907811236402661, 0.0013155040354533784, -0.0013153830653026611, 0.0013153829657280478, -1.2196507270217874e-07, 0.0013153819697989122, 0.01776666739512677, 1.2206546351128654e-07, 1.0463603255058304e-08, 0.017643428904814507, 0.18658771493396917, 0.019080575581452413, 0.1865862419471883, -0.00013809551794114882, -0.01632669591420034, -0.18790175654572486, -0.0013153821606418721, 0.016326572869330244, 0.01776667884625498, 0.0163265738560399, -0.016326684454677373, 0.18946609640868292, -0.188024872074133, -0.18790162312850886, 0.18802622497900862, -0.18814935187558604, 0.18802610292166289, -0.20435293036818608, 0.01764072497921979, -1.3520167358842414e-06, -0.17169953005241942, -0.18802758736797595, -1.0546561274902122e-08, -0.00012313744232409776, -9.875337322336324e-10, -0.00012447790824347347, 1.3627084848380446e-05, 0.017628582340693248, 0.18802487206582433, -0.18671072193210406, -0.0013140196803036513, 0.18921576576242452, 0.017628582340598546, -0.18671084388886033, 0.01620209398084743, -0.18802621451531001, 1.3494655167005117e-05, -0.0013289996773378366, 0.18802634694397805, -0.017642077991892772, -0.0001244788968956729, 0.1703855103637219]
/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency	[-1.670847650363879e-08, -0.015909425811728765, 0.00013583212603760636, -0.18956292042526401, -0.017401863730155624, 1.718775119595134e-07, -0.0014924534713513292, 0.01577185793857413, -0.20399721548056973, -0.18958390362310337, -0.1721800998847215, 0.18958371504702595, 0.18659514915703923, -0.0013587529370818017, 0.016043145916670214, 2.13439427698645e-05, -0.015905559752761922, -0.015909427236927336, -0.20399876407775916, 0.015907708198293086, 0.0159075194889845, -0.1720461911907198, 0.17218200607329814, -0.18806833693367356, 0.0001337186678486787, -1.684281958167836e-08, -0.18822518579668393, -0.0001356445625511102, 0.18795388241200905, 0.014415049284277164, 0.18971954689256207, -0.0014924701807581633, 1.0318905631798507e-12, -0.18808954110098738, 0.17068956970021543, -0.0014963039665449628, 2.1155077407279276e-05, -0.0015155330158449982, 0.17204638120275528, -0.00013564327058533651, 1.925893575683823e-06, 0.17218202290396178, -0.00013564184538798852, -0.01592865771057274, -0.001494549818186729, -1.924601617949782e-06, -0.18659532104754267, 0.015928674685497857, 0.0014943779396507516, 0.014413124683691209, -1.924467347531121e-06, -1.4371790456234797e-09, -1.8268017639679947e-08, -0.18822324563344403, 0.17082347567611633, 1.924735882166449e-06, 0.01590752091409449, 0.016045071931590122, -0.18958392046478884, -2.1360640210370088e-05, 0.00013756941857130512, 1.924589635709232e-06, -0.18673271561592583, -1.8884262030400218e-07, 0.00149420605024458, -0.18958179030020939, 0.01590942864903122, -1.8729616545728186e-07, -1.8872230856749984e-07, 0.20399685644022622, 0.001492453471169686, 1.9244683868557238e-06, -8.742304649908823e-14, -0.0001339059639198845, 0.00013545313591248315, 0.1735405690090268, -0.01590748565831985, 0.00013774104365801447, -1.6696582333481563e-08, -0.0014943779407615347, 0.014548766527959832, 1.4262366830524058e-09, -0.015907502633244957, 0.18808758437225423, 0.0014943795099599574, -0.00013564184538793632, -0.00013564327049113724, -0.00013547139195517016, -0.01590769279272401, -0.01576993618735046, 0.00013756773879788908, 0.014548767977106311, -0.18795407113311144, -0.17216084970392517, 1.887341954184697e-07, -0.01590750264625115, 0.0014963012482636135, 1.6721482699541555e-08, 0.1881106807598353, 0.01590750120907151]
/tv/tv_series_episode/guest_stars./tv/tv_guest_role/actor	[0.019846670564593907, 2.1287785260342024e-06, 0.20706778468010628, -2.0185667190431124e-08, 0.00022509565749649797, 0.021766471967773836, -0.22908400392053072, -0.0019176505367662757, -2.4944384309297707e-07, 0.00022509565486222914, 0.021788992920648224, -0.2271663535555738, -0.0019155217570346061, 0.22908187531260954, -0.021764321303890492, 0.0019157512003251573, 0.00022509565472066795, 2.1287625854217614e-06, 0.0019155215543962556, 2.207166474983319e-08, -0.2290818772132225, 0.22716612428292185, -0.0019176524202340584, 0.22908187531246668, -0.00022534528791887394, 0.02178926102509908, -0.0019176324358835698, -2.49155767300485e-05, -0.00022720424770951352, 2.037343813315434e-08, -1.8286256277248993e-08, -0.0019404413058824628, -0.00022296668975697553, 0.0237047440890572, 0.0019176324211240242, 2.148981374392137e-06, 0.023704764292021698, -2.2789056120881696e-05, 0.0019155236256141132, 0.021789240650336883, -0.02178899309139378, 2.1086088111046165e-06, 0.0019152742138067137, -0.021791389414796608, 0.00022724460576082215, -2.7046425435769944e-05, 0.2508461983132609, 0.021787111685231553, 2.4671786073382562e-05, -0.22905697802187444, -0.0002248682841148467, 0.023704784477701784, -0.019871588228766997, 0.22908187529652713, 0.23102208921571915, 0.22930909974586672, 0.021787111887739723, 0.20729263673483558, 0.00022722443484028272, -0.2288795685273237, 0.023704784477701784, -0.0019155217727266853, 2.0185678826118866e-08, 0.22908185510953596, 0.021789238766855113, -0.021816288961875784, 0.00022509735306449352, 0.001917672793792961, 0.0019176524361876673, -0.0019157913718087425, -0.001888477199116787, 0.23099741912522428, -0.021789488210709765, 0.2290572052233073, -0.229056730293532, 0.021787132058788128, -0.0019155255252967674, -0.000222964976902252, -2.494451660261652e-07, 0.0019404614769203002, 0.02176432300209268, -0.00022507358436716477, -1.5952362578091576e-11, 0.0019176726231893248, 0.021787111870454064, -0.001915544016590038, 2.493783535266717e-05, 0.02179136942886415, -0.0019155236257569206, 0.00022534321390181317, 0.0019152962856016688, 0.0019176324198011162, -2.207179477705413e-08, 0.022016465287555246, 2.0725548299525306e-09, 1.5822081025180385e-11, 2.0001755849839926e-08, -2.516709193390825e-05, -0.22885678153976338, -0.021789242536571263]
/music/performance_role/track_performances./music/track_contribution/contributor	[0.01734932974730949, 0.0015853638029044667, 0.0017117726386608897, -0.00015067759045705187, -0.015776320438248122, 0.19471782347707375, -0.017349183183918617, -0.01748794789595831, 1.3890113175490946e-06, 0.19471642032179648, 0.0014359426527370705, 0.0015731561573777884, -0.19473003112141057, -0.0001264103674406238, 1.4007291279546698e-08, -1.220779720309171e-05, 0.193005890266661, -0.017337121813317004, -0.01735071889432728, 1.222178947646279e-05, -1.2207931622099662e-05, -0.017336989120245547, -0.1947177953246232, -1.2221953414508918e-05, -0.01733712196373097, -0.017486557092851285, 0.0017117584945900333, -0.21206560322959336, 0.019061102247808222, 0.017349329746128798, 1.4518448139824978e-07, 1.3993665895810514e-08, -0.017349183032222434, -1.2354358143635932e-05, 0.19315686277462174, -0.19642972867075592, 0.0015717650816696976, 1.3687927909410325e-10, -0.1947178094821159, -0.00015082429060882176, -0.194868633896192, -0.19300603698044727, -0.017500154036738495, 0.00013861635910778302, -0.19627875767857325, -1.4048091277930639e-06, 0.21206853001688108, -0.0001386163579180245, -0.017349329759654544, 0.1772298788876359, 0.017349343629974246, 0.0014345395121655692, -0.00013861663286817872, 0.00013876320860401985, 0.0015853514630793685, -1.2207796990370396e-05, -0.018922501277262766, -0.19471780948233847, 0.0015731701522226985, 1.3993675775245443e-08, -0.017350720684946846, -1.3687927909410325e-10, 1.4030183969720497e-06, -1.4668663669210257e-07, 0.0015609482244529113, -0.015776013030515176, -1.3907884130312745e-06, -0.19471919861677964, 0.00012640869759420107, -0.001560949863842787, -0.0017117584956596065, 1.4671379683683703e-07, -0.01578838153497737, -0.001574532800539133, -0.01892109495105413, 0.017337108079907973, -0.1947300171277349, 0.01721210253628812, 1.6673647929888339e-09, -0.017347940597932047, 0.018783722694903433, -1.2061095649955316e-05, -0.1948686321067624, 0.19457904627373435, 0.19300603696574328, 1.465632806191753e-07, 0.19473003127181485, -0.17724207116185858, -0.0001386164936290442, -0.0015731544888224261, -0.19301823075458555, 0.21206713921483192, 0.017349343752139753, -1.4656231331008207e-07, -0.017349329882999937, -0.000138777203459685, -0.19470574837305332, -0.0016995506851540828, 0.19471656715657912, -1.389134573184703e-06]
/medicine/disease/prevention_factors	[-0.015360154513899677, -0.015251952030334838, 0.000118210155691902, 0.016752474904827567, -2.4102129391808016e-10, -0.016753560346606668, 0.0015106080952200106, -0.20589248807981153, 0.2074011246190696, -0.01675256998938279, 0.0015107108201431615, -1.1988807985193244e-05, -6.6818756244875876e-12, 9.377291601952708e-08, 0.00011810719398262217, -9.89979544310263e-07, 0.0015106257460538737, 0.0013914166660064617, -0.016870780386922017, -9.896384195441369e-07, 0.0013924060661432865, -0.19054232313806643, -0.015467384643157615, 0.20588049984274562, 9.363981464407316e-08, -0.22403548322684572, 0.20728399761112715, 0.01675247574083007, -0.20729498843879832, 0.001381501614753834, -0.00011821107260141404, 0.0012631976817060572, -0.0013923039974028497, -1.0895869737993251e-05, -0.016752569608414435, 0.20855819327927563, 0.015371161994129558, 0.22554699577865328, 0.0013924155561376524, 0.20868640469678656, -0.001381416552772494, 0.0013925008858703435, -0.00011812520898024307, -0.01687077109950992, -0.016635348754335012, 0.00011920092846554712, -0.20590247827088393, -0.00011821968548398904, 0.01675256913948509, 0.20729489400785037, -0.01675247588665565, -9.990399298324139e-06, -0.016741579647050128, 0.00011821094858412892, -0.0013915100454433133, -0.016740589368943168, -0.016753551577808574, 9.899327826069139e-07, 0.01675266378558978, 0.0012741960641022595, 0.0013924067615029999, -0.0015106164804041945, -0.22391727260913347, 0.001381416851534368, -0.0014043768590097409, -0.22391826281899832, -9.486922853173753e-08, -0.016752570056614905, 0.00011820997867207318, 0.0013933956666127192, -0.00011821998374543108, -9.902738425910613e-07, -0.01814497666210267, -0.00011712573247071539, 0.00011821053490121091, 0.01663445353169817, 0.0167425707161766, 0.018144975600705944, -3.4239873883075327e-10, 0.01675256096546422, 0.016752569778869755, -0.20867621663252212, 0.01813496803287246, 9.999744366681834e-06, 0.016763653725328505, -1.0989386130287816e-05, 0.22415567428285726, -1.1980188919667403e-05, -0.20855898662787822, -0.00011820127783437294, -1.1970612410050731e-05, 0.016762569940586062, -0.20855809931986072, 0.20739113338191317, -9.809508250178167e-07, 0.016859696204615176, -0.22415478692539198, 0.20728390364002683, -0.015360154602960906, 0.22542888065374236]
/organization/organization_member/member_of./organization/organization_membership/organization	[0.0020621381701161796, 0.002062122887183488, -0.0002085450301941813, -0.0002083750374943152, -0.18879657645918813, 0.002062138293306935, -0.0020606936307518866, 0.0002085447628880309, -0.022242278922148303, -0.0018518059184012866, -7.944011007598977e-15, -0.0020803455652236963, -0.00022676598484656623, -0.1908356622283077, -0.18898512657089528, 0.18858479965565658, -1.8205961100657494e-05, 8.33492342261671e-13, -0.18881316502228454, 0.18877676980555644, 0.02039209182597022, 1.7153620506534662e-07, 0.00019033891234663744, 1.5283013252932402e-08, -0.00019033879023261024, 0.002062122887182461, 0.02038885848314227, -0.00206215200957316, 0.0020588911233927467, 1.6159428312749722e-06, -0.002060693630833255, 0.00020854345190916916, 0.1887767698160992, -0.022450825252624502, -0.002060367518513163, -0.02246920261727351, 0.1885864156092004, 0.18879335982275003, 0.0020785413585511633, -0.0020621380375397957, -0.00019016749818209097, -1.614509981506339e-06, 1.8205961189969976e-05, -1.1465524013823739e-11, -0.18879334310764706, 0.002060367518513163, 0.18877675452162845, 0.002060522360945877, 0.19085402276544988, 0.19085546757295285, -1.8207394111266148e-05, -0.02245099665617279, -0.022431159456668858, -0.1867346082701601, 1.3850924338197862e-08, -0.16657069926739265, 0.0, 0.024493312776235475, -0.022240851087271585, 0.18673425158034812, -0.18673605424352346, -0.1887949604941132, 1.6143877772548961e-06, -1.4320957688020824e-09, 0.0203920889601176, -0.00020852974718180872, -0.19085548271092884, 0.18881299347447394, -0.1908554826984015, 1.712805193157001e-07, -0.022659556823265422, 0.0018685824769711977, -9.148608138487403e-13, -9.149446556535697e-13, -0.02039045915466117, -1.8526508895802781e-07, 0.00020854618436059235, 0.18879335982275702, -0.18879656259956637, 1.820596027510916e-05, -0.022641335580132, -0.022449380713253347, 1.822111137563838e-05, -0.00020854503019512453, 0.0018701972764219325, 1.4459742860337016e-06, 0.18877673939526485, 0.18881316646676063, -1.982204921235162e-05, 0.00020692893138481787, -1.8190678095348573e-05, -1.6021036156229825e-06, 0.00020871642219548204, 0.0002083734708218227, 0.02244939611754602, -0.16632575786538203, -9.148608138487403e-13, 0.2112641616881657, 1.2454909711940338e-11, -0.1888133393024871]
/american_football/football_player/receiving./american_football/player_receiving_statistics/season	[-0.000124267473583036, 0.014871613411583695, 0.1575077498199981, 0.15878964158714046, 0.014860193863630269, -1.0702906287537526e-06, -0.14263720720081977, 0.15877808221643178, -0.0011576137847075121, -0.15750788252009837, -0.016029155889064752, 0.014735927120252004, 0.157630985662878, 1.2545597990944352e-05, 0.15750895253742542, 0.014872788294945505, 0.14252238243046675, 0.01615341743479874, 0.15738348740736394, 0.0012828026410575855, -0.01487279508740514, -0.014871637596885659, -0.1573836209465204, -0.01487174809648222, -0.1439179515726847, 0.15622711114166032, 0.15750884204931312, 0.1575193564508968, -0.00012421470093001562, 0.00012416047642890333, 5.8326989900604694e-08, -0.013589775943866273, 0.014883099529031421, 0.1586654401166929, -0.1723795249881128, -0.15878956898330995, -0.00012419939382191298, -0.01487276624852451, 0.15737204822092304, 0.14262470937577124, 0.014872811361319759, 0.14263726664174833, -0.0001241435176621873, 0.15622701764337396, -0.013589831861363153, 0.15750664683651827, 0.0012818131317510106, -0.156214554064578, 1.1552766886546097e-05, 1.0451348658501508e-05, -0.0012702541554524488, 0.15751937275069874, -1.1531411083694398e-05, -0.15878854347914345, -0.0012818190372140775, 0.0012828517501239593, -0.15762053755290223, -0.17237955929462948, 1.1320203570395846e-06, 0.15750781592089225, -1.2537504851363995e-05, 0.0011564806063287176, -1.1553522604403479e-05, -0.1723794146131431, 0.17109761820164074, -8.080538770869775e-08, 1.2005899609718457e-08, -1.1522691157169616e-05, -0.0012828040191424125, -0.1587896553054582, -0.15750782911910163, -0.01614189136754745, 0.00012414350824255664, -0.016153454144266416, 0.0012818501039683864, 8.648367546620252e-08, 0.0012818537731436033, -0.000124125633482776, -0.15737197546271675, 0.17109758292436267, 0.00012413769355754863, -0.15763200518414208, 0.15738472309837007, -0.0012703397389386343, 0.15750775818608181, 0.0001241766971005573, -0.0014060834492137218, -0.014883182249547698, -0.0012829307107423945, -0.014747358986366614, -1.161134975519064e-05, 0.15749732931939703, 1.1713236708224036e-06, 1.1571103454705656e-05, -2.9683576996767534e-08, 0.15880108994679187, -0.0012933206551281203, -0.00013576196214767547, -0.15879064831827955, 5.138577034354756e-08]
/user/narphorium/people/wealthy_person/net_worth./measurement_unit/dated_money_value/currency	[0.0013920360576738712, 1.1667505536249308e-06, 0.0013931931207053828, 0.01535958153167115, 0.0181448407949597, 0.0013920369030905515, -0.18508686740340347, -0.16818775983546091, 0.20169217338074685, 0.00014631253394756122, 0.001393297486752197, -0.0013932029744489816, 0.18493928459023437, -6.175528950917427e-13, 0.015359591311091622, 0.016739816002900573, 0.0013802238606347125, 0.18494065847346336, 1.41450138735112e-05, 0.18495353397701564, 1.4146689964128372e-05, 0.01691324457546842, -1.4145020631739304e-05, 1.2703552376829759e-06, -0.016912098116811523, 0.01675396186789098, -0.016752794195840515, 0.1681864797842487, -0.0013791605615019534, 0.015359592986614507, -6.709165940757982e-12, 0.18354617546082325, 0.01675269149912724, -0.01689922162318489, 0.18494055494546205, -0.018144840878297538, -0.18492534494954752, -4.3118033038290374e-16, 0.1849393987283604, -0.016914421168486612, -0.001377880434786768, 0.0013931931201476716, -7.606600041540936e-11, -0.00014748020538128204, -5.630496480916752e-13, 0.001391932613011603, -0.0013943697954369916, 0.1863336542329713, 0.2016780364554372, 0.000146314209470858, -0.00014514571408200618, 0.00014620007252504148, 0.18633269537655264, 0.018146102298927554, -0.1863195083753607, 0.18354502817770213, -0.18493822122178424, 0.18508571126174533, -0.0001321675893232434, -1.1330064866186119e-07, -0.018147164760073844, 0.1835461852255375, -0.0013931939649564286, -1.035280503881923e-07, 0.015358320949090731, 0.0013930895155276541, 1.531184731544626e-05, -0.0013932028989460824, -1.4240452796191969e-05, -0.2016779338414455, 5.630804466867025e-13, -9.146700211800935e-10, 0.016605305138784266, 0.0014073487509199854, -0.016606471889910962, -0.1849253457115274, -0.18493938811827432, 0.00014748019912715508, -0.01813068439482712, 0.16679339011608998, 0.0013931091429271298, -0.18356160235469052, -0.00013100075588585628, 0.00014630360001149714, 0.015358426228680996, -0.1849546999655897, -0.016754065382414564, -0.016899004115958113, 0.18508570149027279, -1.0352129170837694e-07, -0.0001463043613692948, 0.00014631336522523275, 0.01675280472934658, 0.1847789280427404, -0.184925345787539, -1.035348131436884e-07, -0.0013930984505848897, -0.1863325811617975, 0.01675279503450818, 1.0624678014158502e-06]
/sports/sports_team/roster./soccer/football_roster_position/player	[1.6656407828488256e-05, -1.3779757442807043e-06, 0.00018134540918485735, 0.0176829901692424, -0.0019092702316718506, 0.18689917989140947, 0.18688101760378006, -0.01961031787761088, 0.18879178267345487, -1.6786260397398578e-05, -0.001909260296354323, -0.18686448806774314, 0.16745341214341602, 0.18497186329963194, -0.0019105202292258555, 1.2892039533824304e-07, 0.00018120554715759504, -0.18688115661621726, 0.021339621617320028, -0.0019121559372816952, -1.8024289877700462e-05, -0.00019787401304683524, 0.019247894741246958, -0.18689918191487134, 0.18687976768881912, 0.01751845208091406, 1.0155112684850326e-09, -0.18686461706053636, -0.18669993902776094, -0.1868964251204459, -0.019429101304675508, -0.001894131737474409, 0.0194291013880037, 0.019427712376443244, 8.25185767221148e-11, -0.019611695696720756, -0.18688239448151073, -0.1870624798753062, -1.3789087442757543e-06, 0.0019106601754896061, -0.0001645480336819019, -1.2891119105929886e-07, 0.1868812856108271, -1.665844722872559e-05, -0.00018120657098030525, 8.322012800313449e-14, 0.0019106501567540564, 0.0019092712480096978, -1.678642534380038e-05, 0.01960892887518786, -0.001912015917719156, -0.00018133429407921748, -0.18688115763181098, 0.18707900847735143, -0.021159911757896128, 0.18689643623729324, -1.678532656986017e-05, -0.0019106501568364777, -0.017698408728457033, -0.18687976768865483, 0.019445758736392156, 0.00016317005711255722, 0.019445618799331894, 0.1870623510549282, -0.18706235104654378, 0.019430469179991992, -1.4947638782364765e-06, -0.1887917947223128, 0.0001798386881788752, -0.18689781514603818, 0.18497187433387885, -0.0019106380244935453, -0.0019105202216740179, 0.00016454795872398065, -0.019430479197900318, 0.1868811346226658, -0.00016454702572985729, 1.389934605353696e-06, -0.019610306760854165, 0.001910660183867234, 0.019445640941959167, 1.3668506010194856e-06, 0.00018120538206156924, -0.0019120269435720385, -0.0020904767126642353, 0.001910532278984658, -0.00017969857763741967, -1.4096094110609097e-07, -0.00018107656175939037, -0.16745355201554707, 0.001893991791211312, -0.18689780199817577, 0.18688101666994528, 0.01943047928032088, -1.6786334521178605e-05, -0.00019786188077820137, -8.26578578787553e-13, -0.01942772238761899, -0.16746871274326663, 8.195450152390458e-15]
/business/company_type/companies_of_this_type	[-0.00020034398276988814, 0.0020008137293431377, -0.1790492287653965, -0.00020197338107190088, -0.17884886867113983, -0.019566472326968207, 0.002000813904613022, -1.8813673368683987e-05, 1.611589544315378e-06, 0.0019819867453029286, -0.1788471124614048, -0.019347314897348825, -1.4813854525804248e-08, -0.002000813729327928, 0.17884886867140568, 1.4832911137855707e-08, -0.0020009864579698926, -0.17883007114276808, 0.17884564547908594, -0.019345861221087553, -1.3368076178674757e-13, -1.3202278278798136e-13, 0.01934586121959823, -0.001999202142896116, -0.019364515460264936, 0.17864515841306913, -0.0002003454730008761, -0.17884727187950594, 0.17884872573080018, 1.6114128911603796e-06, 0.17902880369671753, -1.4327298423323416e-07, 0.019345704794897507, -0.17686704130879288, -0.0193440917212256, 0.00020211479769767463, -0.1810500276808714, 0.1788472572423059, -0.00020195704198670858, -1.8970046583333246e-05, -0.17904761735101749, 1.4815211695786944e-08, -0.17886608252717545, -0.00020211647766734238, -1.564099815944155e-07, -0.0020006573221943344, 0.0019992021588418627, 0.019345846388164185, -0.019366113753870578, -0.17864531480373094, 0.019345545220700203, 1.577381329436425e-07, 0.0020008137308186098, -0.019566474023278668, 0.019547818457440462, -1.4813853026673536e-08, 0.17884727338579826, 0.019345545412192272, -0.17882845974757788, -1.5773826363607088e-07, 0.0020024252998186195, 0.1788458182047477, 2.0409098860937876e-05, 1.8813638209819612e-05, -0.019364515458777102, 0.17882684663864196, 1.8826948749182877e-05, -0.18084824352375348, -0.17906805590702235, 1.5791331019949146e-07, 0.17884566029294044, 0.17884888329401713, -0.0019820163921977856, -0.01934731489584576, -0.0019992006364836796, 0.0020024253349637537, -0.01954781677584792, 0.0001831448910021993, -0.00022092712535071743, -0.0019992021412745926, 0.01934568849392268, -1.7698111714356705e-11, 2.0438554397100788e-05, 0.019345718124624146, -0.0020008285461627752, 0.002000813904362399, 0.17884725556071324, -0.17684806975730016, -0.0020009716427582167, -0.17903041680565493, -0.17904923044537988, -0.01932851755884929, 0.1790476173700726, 0.17884725706563764, -0.019366128553124116, 0.17886606921663753, -0.002000812224392741, 0.001983611661596559, 0.01956484611643414, 0.0002021147962084918]
